ID,Age,Income,Family,CCAvg,Education,Mortgage,Personal Loan,Securities Account,CD Account,Online,CreditCard,Ed Level,Accounts Held
1037,35,40,1,2.4,2,0,0,1,0,1,0,Graduate, Holds only Securites 
1038,56,145,4,5.7,2,0,1,0,1,1,1,Graduate, Holds only Deposit
1039,41,175,2,1.1,3,0,1,0,0,1,0,Advanced Degree,Does not hold Securities or Deposit
1040,36,78,4,1.8,3,163,0,0,0,0,0,Advanced Degree,Does not hold Securities or Deposit
1041,56,51,4,1.5,1,0,0,0,0,0,0,Undergraduate,Does not hold Securities or Deposit
1042,64,50,4,1.666666667,3,0,0,0,0,1,0,Advanced Degree,Does not hold Securities or Deposit
1043,51,21,3,0.4,1,0,0,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
1044,49,79,1,0.2,2,83,0,0,0,1,1,Graduate,Does not hold Securities or Deposit
1045,43,84,1,4,3,0,0,0,0,0,0,Advanced Degree,Does not hold Securities or Deposit
1046,51,34,4,0.4,2,0,0,0,0,0,0,Graduate,Does not hold Securities or Deposit
1047,55,73,4,1.6,2,0,0,0,0,0,0,Graduate,Does not hold Securities or Deposit
1048,62,90,3,0.5,1,0,0,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
1049,35,23,4,0.2,3,0,0,0,0,1,0,Advanced Degree,Does not hold Securities or Deposit
1050,53,145,2,6.1,3,294,1,0,1,1,1,Advanced Degree, Holds only Deposit
1051,33,54,4,0.2,1,141,0,1,0,0,0,Undergraduate, Holds only Securites 
1052,43,49,3,2.2,2,103,0,0,0,1,1,Graduate,Does not hold Securities or Deposit
1053,58,51,1,2.8,2,0,0,0,0,1,0,Graduate,Does not hold Securities or Deposit
1054,63,8,4,0.6,2,0,0,0,0,1,0,Graduate,Does not hold Securities or Deposit
1055,31,62,1,1,1,0,0,1,0,1,0,Undergraduate, Holds only Securites 
1056,36,25,1,0.666666667,3,0,0,0,0,1,0,Advanced Degree,Does not hold Securities or Deposit
1057,30,63,2,1.75,3,0,0,0,0,1,0,Advanced Degree,Does not hold Securities or Deposit
1058,59,24,2,0.2,3,86,0,0,0,1,0,Advanced Degree,Does not hold Securities or Deposit
1059,28,11,1,0.1,2,0,0,0,0,1,1,Graduate,Does not hold Securities or Deposit
1060,59,23,1,0.1,1,0,0,0,0,0,1,Undergraduate,Does not hold Securities or Deposit
1061,47,33,1,1.4,3,0,0,0,0,1,0,Advanced Degree,Does not hold Securities or Deposit
1062,47,83,1,3.8,1,97,1,0,0,0,0,Undergraduate,Does not hold Securities or Deposit
1063,56,39,3,1.4,1,131,0,0,0,0,1,Undergraduate,Does not hold Securities or Deposit
1064,41,138,3,6.9,2,0,1,0,0,1,0,Graduate,Does not hold Securities or Deposit
1065,25,113,3,2.5,1,0,0,0,0,0,1,Undergraduate,Does not hold Securities or Deposit
1066,30,125,4,0.5,3,0,1,0,1,1,0,Advanced Degree, Holds only Deposit
1067,50,195,1,1.7,1,0,0,0,0,0,0,Undergraduate,Does not hold Securities or Deposit
1068,34,105,3,1.2,3,0,0,1,0,0,0,Advanced Degree, Holds only Securites 
1069,44,75,2,3.5,1,0,1,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
1070,36,40,2,1,2,0,0,0,0,1,0,Graduate,Does not hold Securities or Deposit
1071,39,61,3,0.5,3,137,0,0,0,1,0,Advanced Degree,Does not hold Securities or Deposit
1072,54,75,2,4.5,3,0,0,0,0,0,0,Advanced Degree,Does not hold Securities or Deposit
1073,33,122,1,0,1,0,0,0,0,1,1,Undergraduate,Does not hold Securities or Deposit
1074,39,75,3,3,1,0,0,0,0,0,1,Undergraduate,Does not hold Securities or Deposit
1075,41,59,4,0.2,3,0,0,0,0,0,0,Advanced Degree,Does not hold Securities or Deposit
1076,40,24,3,1,2,0,0,0,0,1,0,Graduate,Does not hold Securities or Deposit
1077,29,175,3,3.3,3,329,1,0,0,1,0,Advanced Degree,Does not hold Securities or Deposit
1078,51,39,2,0.8,1,182,0,0,0,0,1,Undergraduate,Does not hold Securities or Deposit
1079,54,145,2,6.8,1,0,0,1,0,0,0,Undergraduate, Holds only Securites 
1080,47,24,4,0.4,2,142,0,0,0,1,0,Graduate,Does not hold Securities or Deposit
1081,53,20,3,0.1,2,0,0,0,0,0,0,Graduate,Does not hold Securities or Deposit
1082,30,85,1,2.6,2,0,0,0,0,1,0,Graduate,Does not hold Securities or Deposit
1083,28,65,3,2.6,3,0,0,1,0,0,0,Advanced Degree, Holds only Securites 
1084,60,191,4,5.6,3,0,1,0,0,0,0,Advanced Degree,Does not hold Securities or Deposit
1085,51,11,2,0,1,0,0,1,0,0,0,Undergraduate, Holds only Securites 
1086,63,40,2,1,3,167,0,0,0,0,0,Advanced Degree,Does not hold Securities or Deposit
1087,38,54,3,0.7,2,196,0,0,0,0,0,Graduate,Does not hold Securities or Deposit
1088,59,95,1,3.8,1,0,0,0,0,1,1,Undergraduate,Does not hold Securities or Deposit
1089,53,94,4,1,2,0,0,0,0,1,0,Graduate,Does not hold Securities or Deposit
1090,31,79,4,2.2,2,0,0,0,0,0,0,Graduate,Does not hold Securities or Deposit
1091,41,48,3,0.3,3,0,0,0,0,1,1,Advanced Degree,Does not hold Securities or Deposit
1092,25,70,4,2.6,1,0,0,1,0,1,0,Undergraduate, Holds only Securites 
1093,27,40,3,0.1,2,111,0,0,0,1,0,Graduate,Does not hold Securities or Deposit
1094,50,44,4,1.8,1,0,0,0,0,1,1,Undergraduate,Does not hold Securities or Deposit
1095,50,43,1,1.4,3,137,0,0,0,1,0,Advanced Degree,Does not hold Securities or Deposit
1096,43,29,1,0.3,3,0,0,0,0,1,0,Advanced Degree,Does not hold Securities or Deposit
1097,50,188,3,1.3,1,184,1,0,0,0,1,Undergraduate,Does not hold Securities or Deposit
1098,46,114,1,0,1,0,0,0,0,1,1,Undergraduate,Does not hold Securities or Deposit
1099,30,52,3,0.7,2,0,0,0,0,1,0,Graduate,Does not hold Securities or Deposit
1100,42,13,1,0.2,1,0,0,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
1101,42,95,3,0.5,3,0,0,0,0,0,0,Advanced Degree,Does not hold Securities or Deposit
1102,29,84,1,2.9,3,0,0,0,0,1,0,Advanced Degree,Does not hold Securities or Deposit
1103,38,49,1,1.8,1,0,0,0,0,0,0,Undergraduate,Does not hold Securities or Deposit
1104,51,181,1,1.7,1,0,0,0,0,1,1,Undergraduate,Does not hold Securities or Deposit
1105,35,182,1,0.3,2,229,1,0,1,1,1,Graduate, Holds only Deposit
1106,37,70,2,2.7,1,0,0,0,0,0,0,Undergraduate,Does not hold Securities or Deposit
1107,47,79,3,1.1,1,185,0,0,0,1,1,Undergraduate,Does not hold Securities or Deposit
1108,55,61,4,2.8,2,0,0,0,0,1,1,Graduate,Does not hold Securities or Deposit
1109,65,121,2,2.1,1,0,0,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
1110,58,34,3,0.2,1,83,0,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
1111,54,183,1,1,1,442,0,0,0,0,0,Undergraduate,Does not hold Securities or Deposit
1112,52,51,1,1.6,3,0,0,1,0,0,1,Advanced Degree, Holds only Securites 
1113,28,70,3,0.3,3,0,0,0,0,0,1,Advanced Degree,Does not hold Securities or Deposit
1114,32,39,1,1.7,1,0,0,0,0,1,1,Undergraduate,Does not hold Securities or Deposit
1115,51,84,3,2,2,0,0,0,0,0,0,Graduate,Does not hold Securities or Deposit
1116,43,122,1,7,1,0,0,0,0,1,1,Undergraduate,Does not hold Securities or Deposit
1117,42,145,1,1.7,1,132,0,0,0,1,1,Undergraduate,Does not hold Securities or Deposit
1118,42,98,2,0.4,1,0,0,0,0,1,1,Undergraduate,Does not hold Securities or Deposit
1119,41,79,1,1,3,233,0,0,0,1,0,Advanced Degree,Does not hold Securities or Deposit
1120,34,38,2,2,3,0,0,0,0,1,1,Advanced Degree,Does not hold Securities or Deposit
1121,30,49,3,0.7,2,196,0,0,0,0,1,Graduate,Does not hold Securities or Deposit
1122,32,38,1,1,1,0,0,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
1123,46,91,4,2.6,3,0,0,0,0,0,0,Advanced Degree,Does not hold Securities or Deposit
1124,38,29,4,0.2,1,0,0,0,0,0,1,Undergraduate,Does not hold Securities or Deposit
1125,37,172,2,6.5,1,0,0,0,0,0,0,Undergraduate,Does not hold Securities or Deposit
1126,32,104,2,3.7,1,0,1,0,0,0,1,Undergraduate,Does not hold Securities or Deposit
1127,35,58,1,2.5,1,0,0,0,0,1,1,Undergraduate,Does not hold Securities or Deposit
1128,30,171,2,1.9,2,0,1,0,0,0,0,Graduate,Does not hold Securities or Deposit
1129,30,73,3,3.3,1,0,1,0,1,1,1,Undergraduate, Holds only Deposit
1130,58,191,1,2.9,1,0,0,0,0,0,0,Undergraduate,Does not hold Securities or Deposit
1131,57,90,2,4.5,3,0,0,0,0,1,0,Advanced Degree,Does not hold Securities or Deposit
1132,34,55,3,2.3,1,0,0,1,1,1,1,Undergraduate,Holds Securities & Deposit
1133,31,28,1,2,2,0,0,0,0,0,0,Graduate,Does not hold Securities or Deposit
1134,39,42,1,2.5,3,0,0,0,0,1,0,Advanced Degree,Does not hold Securities or Deposit
1135,57,9,1,0.1,2,91,0,1,0,1,0,Graduate, Holds only Securites 
1136,47,65,1,1.5,2,0,0,1,0,1,0,Graduate, Holds only Securites 
1137,51,134,4,4.5,3,0,1,1,1,1,0,Advanced Degree,Holds Securities & Deposit
1138,30,83,4,3.4,1,0,0,1,0,1,0,Undergraduate, Holds only Securites 
1139,55,38,3,1,2,0,0,0,0,1,0,Graduate,Does not hold Securities or Deposit
1140,32,13,4,0.3,1,0,0,0,0,1,1,Undergraduate,Does not hold Securities or Deposit
1141,32,143,3,2.9,3,0,1,0,0,1,0,Advanced Degree,Does not hold Securities or Deposit
1142,44,75,4,1.9,1,0,0,0,0,0,0,Undergraduate,Does not hold Securities or Deposit
1143,33,120,1,3.2,3,0,1,0,0,1,0,Advanced Degree,Does not hold Securities or Deposit
1144,49,91,1,2.8,2,0,0,0,0,0,0,Graduate,Does not hold Securities or Deposit
1145,32,99,2,1.5,3,0,0,0,0,0,1,Advanced Degree,Does not hold Securities or Deposit
1146,31,71,1,0.1,1,78,0,1,0,0,0,Undergraduate, Holds only Securites 
1147,37,111,1,0.8,2,0,0,0,0,0,0,Graduate,Does not hold Securities or Deposit
1148,41,108,1,5.2,1,0,0,0,0,0,0,Undergraduate,Does not hold Securities or Deposit
1149,56,158,1,7.4,1,0,0,0,0,0,0,Undergraduate,Does not hold Securities or Deposit
1150,55,81,3,2.666666667,1,0,0,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
1151,49,12,2,0.1,3,0,0,1,1,1,0,Advanced Degree,Holds Securities & Deposit
1152,63,21,2,0.4,1,0,0,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
1153,55,55,4,0.9,1,215,0,0,0,1,1,Undergraduate,Does not hold Securities or Deposit
1154,59,42,1,1.8,3,0,0,0,0,1,0,Advanced Degree,Does not hold Securities or Deposit
1155,41,81,2,0.4,1,0,0,0,0,0,1,Undergraduate,Does not hold Securities or Deposit
1156,49,13,4,0.2,1,87,0,0,0,0,0,Undergraduate,Does not hold Securities or Deposit
1157,48,132,1,0.6,1,157,0,0,0,0,0,Undergraduate,Does not hold Securities or Deposit
1158,41,99,1,1,3,0,0,0,0,1,0,Advanced Degree,Does not hold Securities or Deposit
1159,50,23,4,0.2,1,0,0,0,0,0,1,Undergraduate,Does not hold Securities or Deposit
1160,28,40,1,2,2,0,0,1,0,1,0,Graduate, Holds only Securites 
1161,36,181,3,1.4,1,0,1,0,0,0,0,Undergraduate,Does not hold Securities or Deposit
1162,38,112,2,2.2,1,394,0,0,0,0,0,Undergraduate,Does not hold Securities or Deposit
1163,34,138,2,7.8,1,227,0,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
1164,41,94,3,3.8,2,327,1,1,1,1,0,Graduate,Holds Securities & Deposit
1165,43,113,1,1.7,1,0,0,0,0,0,0,Undergraduate,Does not hold Securities or Deposit
1166,30,112,4,5,2,0,1,0,0,0,1,Graduate,Does not hold Securities or Deposit
1167,37,190,2,3,1,475,0,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
1168,62,38,1,1.1,3,0,0,0,0,1,0,Advanced Degree,Does not hold Securities or Deposit
1169,40,32,1,1.4,3,158,0,0,0,1,0,Advanced Degree,Does not hold Securities or Deposit
1170,35,104,3,0.6,2,0,0,0,0,0,1,Graduate,Does not hold Securities or Deposit
1171,64,43,1,1.9,2,0,0,0,0,1,0,Graduate,Does not hold Securities or Deposit
1172,49,45,3,1.7,2,0,0,1,0,1,0,Graduate, Holds only Securites 
1173,24,35,2,1.7,2,0,0,0,0,0,0,Graduate,Does not hold Securities or Deposit
1174,36,42,4,1.2,2,0,0,0,0,1,1,Graduate,Does not hold Securities or Deposit
1175,29,58,1,0.8,2,0,0,0,0,1,1,Graduate,Does not hold Securities or Deposit
1176,29,103,4,3.4,1,0,1,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
1177,28,71,1,3.3,2,149,1,1,1,1,0,Graduate,Holds Securities & Deposit
1178,33,14,1,0.4,2,98,0,0,0,1,0,Graduate,Does not hold Securities or Deposit
1179,36,98,3,1.2,3,0,0,1,0,0,1,Advanced Degree, Holds only Securites 
1180,42,90,1,0.1,2,0,0,0,0,0,1,Graduate,Does not hold Securities or Deposit
1181,25,65,4,0.2,1,0,0,1,0,0,0,Undergraduate, Holds only Securites 
1182,28,19,4,0.4,1,0,0,0,0,1,1,Undergraduate,Does not hold Securities or Deposit
1183,50,35,3,1.7,2,0,0,0,0,1,1,Graduate,Does not hold Securities or Deposit
1184,34,71,4,1.3,1,0,0,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
1185,43,31,3,0.5,1,0,0,0,0,0,0,Undergraduate,Does not hold Securities or Deposit
1186,62,43,4,1.2,2,0,0,0,0,1,0,Graduate,Does not hold Securities or Deposit
1187,61,24,1,1.5,2,87,0,1,0,0,0,Graduate, Holds only Securites 
1188,45,58,2,0.4,3,0,0,1,0,0,1,Advanced Degree, Holds only Securites 
1189,42,115,2,0.4,1,0,0,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
1190,39,168,2,8,1,152,0,1,0,0,0,Undergraduate, Holds only Securites 
1191,29,128,1,1.5,1,0,0,0,0,1,1,Undergraduate,Does not hold Securities or Deposit
1192,45,138,1,7,1,0,0,0,0,0,1,Undergraduate,Does not hold Securities or Deposit
1193,58,81,3,1.7,2,0,0,0,0,1,1,Graduate,Does not hold Securities or Deposit
1194,29,41,4,1.3,3,0,0,0,0,1,0,Advanced Degree,Does not hold Securities or Deposit
1195,32,123,2,2.9,2,0,1,0,0,1,0,Graduate,Does not hold Securities or Deposit
1196,37,71,2,2.7,1,94,0,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
1197,48,8,1,0.4,3,0,0,0,0,0,1,Advanced Degree,Does not hold Securities or Deposit
1198,40,42,2,0.7,1,101,0,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
1199,29,62,2,2.5,1,184,0,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
1200,36,22,4,1,1,91,0,1,0,1,0,Undergraduate, Holds only Securites 
1201,35,38,4,1,2,0,0,0,0,1,0,Graduate,Does not hold Securities or Deposit
1202,35,24,4,0.4,2,0,0,0,0,0,0,Graduate,Does not hold Securities or Deposit
1203,62,50,3,2.4,1,0,0,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
1204,26,190,4,1.3,2,197,1,0,0,1,0,Graduate,Does not hold Securities or Deposit
1205,32,94,2,3.1,1,0,0,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
1206,63,165,4,5.1,3,0,1,0,0,0,0,Advanced Degree,Does not hold Securities or Deposit
1207,38,43,4,1.2,2,0,0,0,0,0,1,Graduate,Does not hold Securities or Deposit
1208,50,48,1,1.6,2,0,0,0,0,0,1,Graduate,Does not hold Securities or Deposit
1209,46,52,3,2.7,2,228,0,0,0,0,1,Graduate,Does not hold Securities or Deposit
1210,50,84,4,4.9,1,0,0,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
1211,61,131,1,0.9,1,0,0,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
1212,34,44,4,0.2,1,0,0,0,0,0,0,Undergraduate,Does not hold Securities or Deposit
1213,27,78,4,0.2,1,87,0,0,0,0,0,Undergraduate,Does not hold Securities or Deposit
1214,61,15,4,0.4,2,0,0,0,0,0,0,Graduate,Does not hold Securities or Deposit
1215,45,38,4,1.9,3,144,0,0,0,1,1,Advanced Degree,Does not hold Securities or Deposit
1216,50,84,1,1.3,3,0,0,1,0,1,0,Advanced Degree, Holds only Securites 
1217,44,122,1,0.3,1,0,0,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
1218,62,98,2,2.8,1,0,0,0,0,0,0,Undergraduate,Does not hold Securities or Deposit
1219,45,80,3,2.666666667,2,0,0,0,0,0,0,Graduate,Does not hold Securities or Deposit
1220,41,165,2,8,1,0,0,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
1221,30,121,2,3.3,1,0,0,0,0,0,1,Undergraduate,Does not hold Securities or Deposit
1222,61,20,3,0.4,2,94,0,0,0,0,0,Graduate,Does not hold Securities or Deposit
1223,45,11,1,0.2,1,91,0,0,0,0,0,Undergraduate,Does not hold Securities or Deposit
1224,59,45,1,1.8,3,0,0,0,0,1,0,Advanced Degree,Does not hold Securities or Deposit
1225,30,118,2,2.8,2,0,1,0,0,0,0,Graduate,Does not hold Securities or Deposit
1226,60,14,2,0.3,1,109,0,0,0,1,1,Undergraduate,Does not hold Securities or Deposit
1227,39,30,3,0.2,2,0,0,0,0,0,0,Graduate,Does not hold Securities or Deposit
1228,56,45,1,0.2,1,98,0,0,0,0,0,Undergraduate,Does not hold Securities or Deposit
1229,56,80,3,2.666666667,1,0,0,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
1230,27,25,4,0.3,2,0,0,0,0,1,1,Graduate,Does not hold Securities or Deposit
1231,66,144,1,2.5,1,0,0,1,1,1,1,Undergraduate,Holds Securities & Deposit
1232,43,84,4,0.2,3,297,0,0,0,1,0,Advanced Degree,Does not hold Securities or Deposit
1233,53,22,2,0.4,1,0,0,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
1234,44,33,3,1.5,1,0,0,0,0,1,1,Undergraduate,Does not hold Securities or Deposit
1235,54,60,4,2.6,3,0,0,0,0,0,0,Advanced Degree,Does not hold Securities or Deposit
1236,31,81,4,2.2,2,116,0,0,0,1,0,Graduate,Does not hold Securities or Deposit
1237,38,169,1,6.8,3,0,1,0,1,1,1,Advanced Degree, Holds only Deposit
1238,28,63,2,1.6,3,0,0,0,0,1,0,Advanced Degree,Does not hold Securities or Deposit
1239,51,12,2,0.7,3,109,0,0,0,1,1,Advanced Degree,Does not hold Securities or Deposit
1240,52,15,4,0.8,1,101,0,0,0,0,0,Undergraduate,Does not hold Securities or Deposit
1241,64,39,1,0.5,3,0,0,1,1,1,1,Advanced Degree,Holds Securities & Deposit
1242,29,44,4,2,2,0,0,0,0,1,0,Graduate,Does not hold Securities or Deposit
1243,34,110,1,4,1,0,0,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
1244,33,130,3,6.3,2,99,1,0,0,0,1,Graduate,Does not hold Securities or Deposit
1245,46,41,1,1.4,3,128,0,0,0,1,0,Advanced Degree,Does not hold Securities or Deposit
1246,48,59,1,1.4,3,241,0,0,0,1,0,Advanced Degree,Does not hold Securities or Deposit
1247,52,39,2,0.8,1,0,0,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
1248,44,35,4,0,2,0,0,0,0,1,0,Graduate,Does not hold Securities or Deposit
1249,51,80,1,2.6,2,0,0,0,0,1,1,Graduate,Does not hold Securities or Deposit
1250,47,81,1,2.666666667,2,0,0,0,0,1,0,Graduate,Does not hold Securities or Deposit
1251,39,31,2,0.8,3,0,0,0,0,0,0,Advanced Degree,Does not hold Securities or Deposit
1252,42,93,4,1.9,3,0,0,0,0,0,0,Advanced Degree,Does not hold Securities or Deposit
1253,57,45,4,1.5,1,204,0,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
1254,36,40,2,0.6,3,0,0,0,0,1,1,Advanced Degree,Does not hold Securities or Deposit
1255,27,80,2,1.6,3,185,0,0,0,1,1,Advanced Degree,Does not hold Securities or Deposit
1256,31,20,1,0.4,3,0,0,0,0,1,0,Advanced Degree,Does not hold Securities or Deposit
1257,63,41,1,0.5,3,0,0,0,0,0,1,Advanced Degree,Does not hold Securities or Deposit
1258,34,31,1,0.3,1,104,0,0,0,1,1,Undergraduate,Does not hold Securities or Deposit
1259,52,35,4,0.2,2,0,0,0,0,1,0,Graduate,Does not hold Securities or Deposit
1260,57,40,3,1.4,3,137,0,0,0,1,1,Advanced Degree,Does not hold Securities or Deposit
1261,63,84,1,1.8,3,0,0,0,0,0,0,Advanced Degree,Does not hold Securities or Deposit
1262,26,53,2,1.6,3,0,0,0,0,1,0,Advanced Degree,Does not hold Securities or Deposit
1263,35,85,4,4,3,0,0,0,0,1,0,Advanced Degree,Does not hold Securities or Deposit
1264,58,138,2,3.9,1,0,0,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
1265,32,71,2,1.75,3,108,0,0,0,0,0,Advanced Degree,Does not hold Securities or Deposit
1266,64,113,1,0.8,3,0,0,0,0,0,1,Advanced Degree,Does not hold Securities or Deposit
1267,50,23,2,1,2,0,0,1,0,0,0,Graduate, Holds only Securites 
1268,34,62,3,2.3,1,0,0,0,0,0,0,Undergraduate,Does not hold Securities or Deposit
1269,36,14,4,0.2,3,100,0,0,0,1,1,Advanced Degree,Does not hold Securities or Deposit
1270,43,60,2,2.2,3,0,0,0,0,0,1,Advanced Degree,Does not hold Securities or Deposit
1271,28,94,3,0.8,1,236,0,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
1272,64,83,3,1.8,2,0,0,0,0,1,0,Graduate,Does not hold Securities or Deposit
1273,60,130,3,6.3,3,437,1,0,1,1,1,Advanced Degree, Holds only Deposit
1274,62,61,4,1.7,1,0,0,0,0,0,0,Undergraduate,Does not hold Securities or Deposit
1275,27,92,2,3.1,1,178,0,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
1276,42,20,2,0.8,3,117,0,0,0,1,1,Advanced Degree,Does not hold Securities or Deposit
1277,45,194,2,8.8,1,428,0,0,0,0,0,Undergraduate,Does not hold Securities or Deposit
1278,36,74,1,2.5,1,0,0,0,0,0,1,Undergraduate,Does not hold Securities or Deposit
1279,48,84,2,0.4,3,145,0,0,0,0,0,Advanced Degree,Does not hold Securities or Deposit
1280,65,98,3,1.8,2,333,0,0,0,0,0,Graduate,Does not hold Securities or Deposit
1281,39,52,3,2.333333333,1,0,0,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
1282,51,55,1,1.3,2,236,0,0,0,0,1,Graduate,Does not hold Securities or Deposit
1283,30,64,4,3.4,1,117,0,0,0,0,0,Undergraduate,Does not hold Securities or Deposit
1284,65,128,1,2.5,1,162,0,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
1285,38,113,4,1.7,2,0,1,0,0,0,1,Graduate,Does not hold Securities or Deposit
1286,29,50,3,1.1,2,0,0,0,0,0,1,Graduate,Does not hold Securities or Deposit
1287,42,54,4,2.2,2,0,0,0,0,0,0,Graduate,Does not hold Securities or Deposit
1288,63,129,1,0.9,1,366,0,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
1289,46,82,4,0.4,1,0,0,0,0,0,0,Undergraduate,Does not hold Securities or Deposit
1290,62,100,4,1.7,2,0,0,0,0,1,0,Graduate,Does not hold Securities or Deposit
1291,58,44,4,2.2,1,0,0,1,0,0,0,Undergraduate, Holds only Securites 
1292,56,164,4,0.5,2,234,1,0,1,1,1,Graduate, Holds only Deposit
1293,56,81,2,3.7,1,121,0,0,0,1,1,Undergraduate,Does not hold Securities or Deposit
1294,34,71,1,0.1,1,257,0,0,0,1,1,Undergraduate,Does not hold Securities or Deposit
1295,42,28,1,0.5,3,90,0,0,0,0,0,Advanced Degree,Does not hold Securities or Deposit
1296,30,80,3,1.5,1,219,0,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
1297,61,90,4,1.9,2,0,0,0,0,1,0,Graduate,Does not hold Securities or Deposit
1298,38,74,1,3.6,2,0,0,0,0,1,1,Graduate,Does not hold Securities or Deposit
1299,50,14,2,0.7,3,0,0,1,0,1,0,Advanced Degree, Holds only Securites 
1300,61,23,2,0.5,2,103,0,0,0,1,0,Graduate,Does not hold Securities or Deposit
