Age,Income,Family,CCAvg,Education,Mortgage,Personal Loan,Securities Account,CD Account,Online,CreditCard,Ed Level,Accounts Held
39,61,2,0.6,3,127,0,0,0,0,0,Advanced Degree,Does not hold Securities or Deposit
29,30,4,0.3,2,157,0,0,0,0,0,Graduate,Does not hold Securities or Deposit
54,29,1,1.5,2,97,0,0,0,1,0,Graduate,Does not hold Securities or Deposit
35,41,2,1,2,0,0,0,0,1,1,Graduate,Does not hold Securities or Deposit
27,118,1,3.3,2,0,1,0,0,1,0,Graduate,Does not hold Securities or Deposit
45,109,1,7,1,366,0,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
58,122,4,0.2,2,0,1,0,1,1,0,Graduate, Holds only Deposit
62,50,3,1.5,1,169,0,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
28,43,3,0.1,2,0,0,0,0,1,0,Graduate,Does not hold Securities or Deposit
32,108,1,4.6,1,0,0,1,0,0,0,Undergraduate, Holds only Securites 
29,110,4,2.5,3,0,1,0,0,0,0,Advanced Degree,Does not hold Securities or Deposit
41,20,1,1.4,3,0,0,0,0,1,0,Advanced Degree,Does not hold Securities or Deposit
61,112,4,1.7,3,0,0,0,0,0,1,Advanced Degree,Does not hold Securities or Deposit
56,25,1,0.1,2,136,0,0,0,1,0,Graduate,Does not hold Securities or Deposit
37,42,3,0.7,2,0,0,0,0,1,1,Graduate,Does not hold Securities or Deposit
60,29,2,0.3,1,0,0,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
49,84,3,2.1,1,134,0,1,0,1,0,Undergraduate, Holds only Securites 
43,81,4,2.6,3,0,0,1,0,1,0,Advanced Degree, Holds only Securites 
53,55,4,0.9,1,119,0,0,0,1,1,Undergraduate,Does not hold Securities or Deposit
35,40,1,2.4,2,0,0,1,0,1,0,Graduate, Holds only Securites 
56,145,4,5.7,2,0,1,0,1,1,1,Graduate, Holds only Deposit
41,175,2,1.1,3,0,1,0,0,1,0,Advanced Degree,Does not hold Securities or Deposit
36,78,4,1.8,3,163,0,0,0,0,0,Advanced Degree,Does not hold Securities or Deposit
56,51,4,1.5,1,0,0,0,0,0,0,Undergraduate,Does not hold Securities or Deposit
64,50,4,1.666666667,3,0,0,0,0,1,0,Advanced Degree,Does not hold Securities or Deposit
51,21,3,0.4,1,0,0,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
49,79,1,0.2,2,83,0,0,0,1,1,Graduate,Does not hold Securities or Deposit
43,84,1,4,3,0,0,0,0,0,0,Advanced Degree,Does not hold Securities or Deposit
51,34,4,0.4,2,0,0,0,0,0,0,Graduate,Does not hold Securities or Deposit
55,73,4,1.6,2,0,0,0,0,0,0,Graduate,Does not hold Securities or Deposit
62,90,3,0.5,1,0,0,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
35,23,4,0.2,3,0,0,0,0,1,0,Advanced Degree,Does not hold Securities or Deposit
53,145,2,6.1,3,294,1,0,1,1,1,Advanced Degree, Holds only Deposit
33,54,4,0.2,1,141,0,1,0,0,0,Undergraduate, Holds only Securites 
43,49,3,2.2,2,103,0,0,0,1,1,Graduate,Does not hold Securities or Deposit
58,51,1,2.8,2,0,0,0,0,1,0,Graduate,Does not hold Securities or Deposit
63,8,4,0.6,2,0,0,0,0,1,0,Graduate,Does not hold Securities or Deposit
31,62,1,1,1,0,0,1,0,1,0,Undergraduate, Holds only Securites 
36,25,1,0.666666667,3,0,0,0,0,1,0,Advanced Degree,Does not hold Securities or Deposit
30,63,2,1.75,3,0,0,0,0,1,0,Advanced Degree,Does not hold Securities or Deposit
59,24,2,0.2,3,86,0,0,0,1,0,Advanced Degree,Does not hold Securities or Deposit
28,11,1,0.1,2,0,0,0,0,1,1,Graduate,Does not hold Securities or Deposit
59,23,1,0.1,1,0,0,0,0,0,1,Undergraduate,Does not hold Securities or Deposit
47,33,1,1.4,3,0,0,0,0,1,0,Advanced Degree,Does not hold Securities or Deposit
47,83,1,3.8,1,97,1,0,0,0,0,Undergraduate,Does not hold Securities or Deposit
56,39,3,1.4,1,131,0,0,0,0,1,Undergraduate,Does not hold Securities or Deposit
41,138,3,6.9,2,0,1,0,0,1,0,Graduate,Does not hold Securities or Deposit
25,113,3,2.5,1,0,0,0,0,0,1,Undergraduate,Does not hold Securities or Deposit
30,125,4,0.5,3,0,1,0,1,1,0,Advanced Degree, Holds only Deposit
50,195,1,1.7,1,0,0,0,0,0,0,Undergraduate,Does not hold Securities or Deposit
34,105,3,1.2,3,0,0,1,0,0,0,Advanced Degree, Holds only Securites 
44,75,2,3.5,1,0,1,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
36,40,2,1,2,0,0,0,0,1,0,Graduate,Does not hold Securities or Deposit
39,61,3,0.5,3,137,0,0,0,1,0,Advanced Degree,Does not hold Securities or Deposit
54,75,2,4.5,3,0,0,0,0,0,0,Advanced Degree,Does not hold Securities or Deposit
33,122,1,0,1,0,0,0,0,1,1,Undergraduate,Does not hold Securities or Deposit
39,75,3,3,1,0,0,0,0,0,1,Undergraduate,Does not hold Securities or Deposit
41,59,4,0.2,3,0,0,0,0,0,0,Advanced Degree,Does not hold Securities or Deposit
40,24,3,1,2,0,0,0,0,1,0,Graduate,Does not hold Securities or Deposit
29,175,3,3.3,3,329,1,0,0,1,0,Advanced Degree,Does not hold Securities or Deposit
51,39,2,0.8,1,182,0,0,0,0,1,Undergraduate,Does not hold Securities or Deposit
54,145,2,6.8,1,0,0,1,0,0,0,Undergraduate, Holds only Securites 
47,24,4,0.4,2,142,0,0,0,1,0,Graduate,Does not hold Securities or Deposit
53,20,3,0.1,2,0,0,0,0,0,0,Graduate,Does not hold Securities or Deposit
30,85,1,2.6,2,0,0,0,0,1,0,Graduate,Does not hold Securities or Deposit
28,65,3,2.6,3,0,0,1,0,0,0,Advanced Degree, Holds only Securites 
60,191,4,5.6,3,0,1,0,0,0,0,Advanced Degree,Does not hold Securities or Deposit
51,11,2,0,1,0,0,1,0,0,0,Undergraduate, Holds only Securites 
63,40,2,1,3,167,0,0,0,0,0,Advanced Degree,Does not hold Securities or Deposit
38,54,3,0.7,2,196,0,0,0,0,0,Graduate,Does not hold Securities or Deposit
59,95,1,3.8,1,0,0,0,0,1,1,Undergraduate,Does not hold Securities or Deposit
53,94,4,1,2,0,0,0,0,1,0,Graduate,Does not hold Securities or Deposit
31,79,4,2.2,2,0,0,0,0,0,0,Graduate,Does not hold Securities or Deposit
41,48,3,0.3,3,0,0,0,0,1,1,Advanced Degree,Does not hold Securities or Deposit
25,70,4,2.6,1,0,0,1,0,1,0,Undergraduate, Holds only Securites 
27,40,3,0.1,2,111,0,0,0,1,0,Graduate,Does not hold Securities or Deposit
50,44,4,1.8,1,0,0,0,0,1,1,Undergraduate,Does not hold Securities or Deposit
50,43,1,1.4,3,137,0,0,0,1,0,Advanced Degree,Does not hold Securities or Deposit
43,29,1,0.3,3,0,0,0,0,1,0,Advanced Degree,Does not hold Securities or Deposit
50,188,3,1.3,1,184,1,0,0,0,1,Undergraduate,Does not hold Securities or Deposit
46,114,1,0,1,0,0,0,0,1,1,Undergraduate,Does not hold Securities or Deposit
30,52,3,0.7,2,0,0,0,0,1,0,Graduate,Does not hold Securities or Deposit
42,13,1,0.2,1,0,0,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
42,95,3,0.5,3,0,0,0,0,0,0,Advanced Degree,Does not hold Securities or Deposit
29,84,1,2.9,3,0,0,0,0,1,0,Advanced Degree,Does not hold Securities or Deposit
38,49,1,1.8,1,0,0,0,0,0,0,Undergraduate,Does not hold Securities or Deposit
51,181,1,1.7,1,0,0,0,0,1,1,Undergraduate,Does not hold Securities or Deposit
35,182,1,0.3,2,229,1,0,1,1,1,Graduate, Holds only Deposit
37,70,2,2.7,1,0,0,0,0,0,0,Undergraduate,Does not hold Securities or Deposit
47,79,3,1.1,1,185,0,0,0,1,1,Undergraduate,Does not hold Securities or Deposit
55,61,4,2.8,2,0,0,0,0,1,1,Graduate,Does not hold Securities or Deposit
65,121,2,2.1,1,0,0,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
58,34,3,0.2,1,83,0,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
54,183,1,1,1,442,0,0,0,0,0,Undergraduate,Does not hold Securities or Deposit
52,51,1,1.6,3,0,0,1,0,0,1,Advanced Degree, Holds only Securites 
28,70,3,0.3,3,0,0,0,0,0,1,Advanced Degree,Does not hold Securities or Deposit
32,39,1,1.7,1,0,0,0,0,1,1,Undergraduate,Does not hold Securities or Deposit
51,84,3,2,2,0,0,0,0,0,0,Graduate,Does not hold Securities or Deposit
43,122,1,7,1,0,0,0,0,1,1,Undergraduate,Does not hold Securities or Deposit
42,145,1,1.7,1,132,0,0,0,1,1,Undergraduate,Does not hold Securities or Deposit
42,98,2,0.4,1,0,0,0,0,1,1,Undergraduate,Does not hold Securities or Deposit
41,79,1,1,3,233,0,0,0,1,0,Advanced Degree,Does not hold Securities or Deposit
34,38,2,2,3,0,0,0,0,1,1,Advanced Degree,Does not hold Securities or Deposit
30,49,3,0.7,2,196,0,0,0,0,1,Graduate,Does not hold Securities or Deposit
32,38,1,1,1,0,0,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
46,91,4,2.6,3,0,0,0,0,0,0,Advanced Degree,Does not hold Securities or Deposit
38,29,4,0.2,1,0,0,0,0,0,1,Undergraduate,Does not hold Securities or Deposit
37,172,2,6.5,1,0,0,0,0,0,0,Undergraduate,Does not hold Securities or Deposit
32,104,2,3.7,1,0,1,0,0,0,1,Undergraduate,Does not hold Securities or Deposit
35,58,1,2.5,1,0,0,0,0,1,1,Undergraduate,Does not hold Securities or Deposit
30,171,2,1.9,2,0,1,0,0,0,0,Graduate,Does not hold Securities or Deposit
30,73,3,3.3,1,0,1,0,1,1,1,Undergraduate, Holds only Deposit
58,191,1,2.9,1,0,0,0,0,0,0,Undergraduate,Does not hold Securities or Deposit
57,90,2,4.5,3,0,0,0,0,1,0,Advanced Degree,Does not hold Securities or Deposit
34,55,3,2.3,1,0,0,1,1,1,1,Undergraduate,Holds Securities & Deposit
31,28,1,2,2,0,0,0,0,0,0,Graduate,Does not hold Securities or Deposit
39,42,1,2.5,3,0,0,0,0,1,0,Advanced Degree,Does not hold Securities or Deposit
57,9,1,0.1,2,91,0,1,0,1,0,Graduate, Holds only Securites 
47,65,1,1.5,2,0,0,1,0,1,0,Graduate, Holds only Securites 
51,134,4,4.5,3,0,1,1,1,1,0,Advanced Degree,Holds Securities & Deposit
30,83,4,3.4,1,0,0,1,0,1,0,Undergraduate, Holds only Securites 
55,38,3,1,2,0,0,0,0,1,0,Graduate,Does not hold Securities or Deposit
32,13,4,0.3,1,0,0,0,0,1,1,Undergraduate,Does not hold Securities or Deposit
32,143,3,2.9,3,0,1,0,0,1,0,Advanced Degree,Does not hold Securities or Deposit
44,75,4,1.9,1,0,0,0,0,0,0,Undergraduate,Does not hold Securities or Deposit
33,120,1,3.2,3,0,1,0,0,1,0,Advanced Degree,Does not hold Securities or Deposit
49,91,1,2.8,2,0,0,0,0,0,0,Graduate,Does not hold Securities or Deposit
32,99,2,1.5,3,0,0,0,0,0,1,Advanced Degree,Does not hold Securities or Deposit
31,71,1,0.1,1,78,0,1,0,0,0,Undergraduate, Holds only Securites 
37,111,1,0.8,2,0,0,0,0,0,0,Graduate,Does not hold Securities or Deposit
41,108,1,5.2,1,0,0,0,0,0,0,Undergraduate,Does not hold Securities or Deposit
56,158,1,7.4,1,0,0,0,0,0,0,Undergraduate,Does not hold Securities or Deposit
55,81,3,2.666666667,1,0,0,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
49,12,2,0.1,3,0,0,1,1,1,0,Advanced Degree,Holds Securities & Deposit
63,21,2,0.4,1,0,0,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
55,55,4,0.9,1,215,0,0,0,1,1,Undergraduate,Does not hold Securities or Deposit
59,42,1,1.8,3,0,0,0,0,1,0,Advanced Degree,Does not hold Securities or Deposit
41,81,2,0.4,1,0,0,0,0,0,1,Undergraduate,Does not hold Securities or Deposit
49,13,4,0.2,1,87,0,0,0,0,0,Undergraduate,Does not hold Securities or Deposit
48,132,1,0.6,1,157,0,0,0,0,0,Undergraduate,Does not hold Securities or Deposit
41,99,1,1,3,0,0,0,0,1,0,Advanced Degree,Does not hold Securities or Deposit
50,23,4,0.2,1,0,0,0,0,0,1,Undergraduate,Does not hold Securities or Deposit
28,40,1,2,2,0,0,1,0,1,0,Graduate, Holds only Securites 
36,181,3,1.4,1,0,1,0,0,0,0,Undergraduate,Does not hold Securities or Deposit
38,112,2,2.2,1,394,0,0,0,0,0,Undergraduate,Does not hold Securities or Deposit
34,138,2,7.8,1,227,0,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
41,94,3,3.8,2,327,1,1,1,1,0,Graduate,Holds Securities & Deposit
43,113,1,1.7,1,0,0,0,0,0,0,Undergraduate,Does not hold Securities or Deposit
30,112,4,5,2,0,1,0,0,0,1,Graduate,Does not hold Securities or Deposit
37,190,2,3,1,475,0,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
62,38,1,1.1,3,0,0,0,0,1,0,Advanced Degree,Does not hold Securities or Deposit
40,32,1,1.4,3,158,0,0,0,1,0,Advanced Degree,Does not hold Securities or Deposit
35,104,3,0.6,2,0,0,0,0,0,1,Graduate,Does not hold Securities or Deposit
64,43,1,1.9,2,0,0,0,0,1,0,Graduate,Does not hold Securities or Deposit
49,45,3,1.7,2,0,0,1,0,1,0,Graduate, Holds only Securites 
24,35,2,1.7,2,0,0,0,0,0,0,Graduate,Does not hold Securities or Deposit
36,42,4,1.2,2,0,0,0,0,1,1,Graduate,Does not hold Securities or Deposit
29,58,1,0.8,2,0,0,0,0,1,1,Graduate,Does not hold Securities or Deposit
29,103,4,3.4,1,0,1,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
28,71,1,3.3,2,149,1,1,1,1,0,Graduate,Holds Securities & Deposit
33,14,1,0.4,2,98,0,0,0,1,0,Graduate,Does not hold Securities or Deposit
36,98,3,1.2,3,0,0,1,0,0,1,Advanced Degree, Holds only Securites 
42,90,1,0.1,2,0,0,0,0,0,1,Graduate,Does not hold Securities or Deposit
25,65,4,0.2,1,0,0,1,0,0,0,Undergraduate, Holds only Securites 
28,19,4,0.4,1,0,0,0,0,1,1,Undergraduate,Does not hold Securities or Deposit
50,35,3,1.7,2,0,0,0,0,1,1,Graduate,Does not hold Securities or Deposit
34,71,4,1.3,1,0,0,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
43,31,3,0.5,1,0,0,0,0,0,0,Undergraduate,Does not hold Securities or Deposit
62,43,4,1.2,2,0,0,0,0,1,0,Graduate,Does not hold Securities or Deposit
61,24,1,1.5,2,87,0,1,0,0,0,Graduate, Holds only Securites 
45,58,2,0.4,3,0,0,1,0,0,1,Advanced Degree, Holds only Securites 
42,115,2,0.4,1,0,0,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
39,168,2,8,1,152,0,1,0,0,0,Undergraduate, Holds only Securites 
29,128,1,1.5,1,0,0,0,0,1,1,Undergraduate,Does not hold Securities or Deposit
45,138,1,7,1,0,0,0,0,0,1,Undergraduate,Does not hold Securities or Deposit
58,81,3,1.7,2,0,0,0,0,1,1,Graduate,Does not hold Securities or Deposit
29,41,4,1.3,3,0,0,0,0,1,0,Advanced Degree,Does not hold Securities or Deposit
32,123,2,2.9,2,0,1,0,0,1,0,Graduate,Does not hold Securities or Deposit
37,71,2,2.7,1,94,0,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
48,8,1,0.4,3,0,0,0,0,0,1,Advanced Degree,Does not hold Securities or Deposit
40,42,2,0.7,1,101,0,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
29,62,2,2.5,1,184,0,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
36,22,4,1,1,91,0,1,0,1,0,Undergraduate, Holds only Securites 
35,38,4,1,2,0,0,0,0,1,0,Graduate,Does not hold Securities or Deposit
35,24,4,0.4,2,0,0,0,0,0,0,Graduate,Does not hold Securities or Deposit
62,50,3,2.4,1,0,0,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
26,190,4,1.3,2,197,1,0,0,1,0,Graduate,Does not hold Securities or Deposit
32,94,2,3.1,1,0,0,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
63,165,4,5.1,3,0,1,0,0,0,0,Advanced Degree,Does not hold Securities or Deposit
38,43,4,1.2,2,0,0,0,0,0,1,Graduate,Does not hold Securities or Deposit
50,48,1,1.6,2,0,0,0,0,0,1,Graduate,Does not hold Securities or Deposit
46,52,3,2.7,2,228,0,0,0,0,1,Graduate,Does not hold Securities or Deposit
50,84,4,4.9,1,0,0,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
61,131,1,0.9,1,0,0,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
34,44,4,0.2,1,0,0,0,0,0,0,Undergraduate,Does not hold Securities or Deposit
27,78,4,0.2,1,87,0,0,0,0,0,Undergraduate,Does not hold Securities or Deposit
61,15,4,0.4,2,0,0,0,0,0,0,Graduate,Does not hold Securities or Deposit
45,38,4,1.9,3,144,0,0,0,1,1,Advanced Degree,Does not hold Securities or Deposit
50,84,1,1.3,3,0,0,1,0,1,0,Advanced Degree, Holds only Securites 
44,122,1,0.3,1,0,0,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
62,98,2,2.8,1,0,0,0,0,0,0,Undergraduate,Does not hold Securities or Deposit
45,80,3,2.666666667,2,0,0,0,0,0,0,Graduate,Does not hold Securities or Deposit
41,165,2,8,1,0,0,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
30,121,2,3.3,1,0,0,0,0,0,1,Undergraduate,Does not hold Securities or Deposit
61,20,3,0.4,2,94,0,0,0,0,0,Graduate,Does not hold Securities or Deposit
45,11,1,0.2,1,91,0,0,0,0,0,Undergraduate,Does not hold Securities or Deposit
59,45,1,1.8,3,0,0,0,0,1,0,Advanced Degree,Does not hold Securities or Deposit
30,118,2,2.8,2,0,1,0,0,0,0,Graduate,Does not hold Securities or Deposit
60,14,2,0.3,1,109,0,0,0,1,1,Undergraduate,Does not hold Securities or Deposit
39,30,3,0.2,2,0,0,0,0,0,0,Graduate,Does not hold Securities or Deposit
56,45,1,0.2,1,98,0,0,0,0,0,Undergraduate,Does not hold Securities or Deposit
56,80,3,2.666666667,1,0,0,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
27,25,4,0.3,2,0,0,0,0,1,1,Graduate,Does not hold Securities or Deposit
66,144,1,2.5,1,0,0,1,1,1,1,Undergraduate,Holds Securities & Deposit
43,84,4,0.2,3,297,0,0,0,1,0,Advanced Degree,Does not hold Securities or Deposit
53,22,2,0.4,1,0,0,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
44,33,3,1.5,1,0,0,0,0,1,1,Undergraduate,Does not hold Securities or Deposit
54,60,4,2.6,3,0,0,0,0,0,0,Advanced Degree,Does not hold Securities or Deposit
31,81,4,2.2,2,116,0,0,0,1,0,Graduate,Does not hold Securities or Deposit
38,169,1,6.8,3,0,1,0,1,1,1,Advanced Degree, Holds only Deposit
28,63,2,1.6,3,0,0,0,0,1,0,Advanced Degree,Does not hold Securities or Deposit
51,12,2,0.7,3,109,0,0,0,1,1,Advanced Degree,Does not hold Securities or Deposit
52,15,4,0.8,1,101,0,0,0,0,0,Undergraduate,Does not hold Securities or Deposit
64,39,1,0.5,3,0,0,1,1,1,1,Advanced Degree,Holds Securities & Deposit
29,44,4,2,2,0,0,0,0,1,0,Graduate,Does not hold Securities or Deposit
34,110,1,4,1,0,0,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
33,130,3,6.3,2,99,1,0,0,0,1,Graduate,Does not hold Securities or Deposit
46,41,1,1.4,3,128,0,0,0,1,0,Advanced Degree,Does not hold Securities or Deposit
48,59,1,1.4,3,241,0,0,0,1,0,Advanced Degree,Does not hold Securities or Deposit
52,39,2,0.8,1,0,0,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
44,35,4,0,2,0,0,0,0,1,0,Graduate,Does not hold Securities or Deposit
51,80,1,2.6,2,0,0,0,0,1,1,Graduate,Does not hold Securities or Deposit
47,81,1,2.666666667,2,0,0,0,0,1,0,Graduate,Does not hold Securities or Deposit
39,31,2,0.8,3,0,0,0,0,0,0,Advanced Degree,Does not hold Securities or Deposit
42,93,4,1.9,3,0,0,0,0,0,0,Advanced Degree,Does not hold Securities or Deposit
57,45,4,1.5,1,204,0,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
36,40,2,0.6,3,0,0,0,0,1,1,Advanced Degree,Does not hold Securities or Deposit
27,80,2,1.6,3,185,0,0,0,1,1,Advanced Degree,Does not hold Securities or Deposit
31,20,1,0.4,3,0,0,0,0,1,0,Advanced Degree,Does not hold Securities or Deposit
63,41,1,0.5,3,0,0,0,0,0,1,Advanced Degree,Does not hold Securities or Deposit
34,31,1,0.3,1,104,0,0,0,1,1,Undergraduate,Does not hold Securities or Deposit
52,35,4,0.2,2,0,0,0,0,1,0,Graduate,Does not hold Securities or Deposit
57,40,3,1.4,3,137,0,0,0,1,1,Advanced Degree,Does not hold Securities or Deposit
63,84,1,1.8,3,0,0,0,0,0,0,Advanced Degree,Does not hold Securities or Deposit
26,53,2,1.6,3,0,0,0,0,1,0,Advanced Degree,Does not hold Securities or Deposit
35,85,4,4,3,0,0,0,0,1,0,Advanced Degree,Does not hold Securities or Deposit
58,138,2,3.9,1,0,0,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
32,71,2,1.75,3,108,0,0,0,0,0,Advanced Degree,Does not hold Securities or Deposit
64,113,1,0.8,3,0,0,0,0,0,1,Advanced Degree,Does not hold Securities or Deposit
50,23,2,1,2,0,0,1,0,0,0,Graduate, Holds only Securites 
34,62,3,2.3,1,0,0,0,0,0,0,Undergraduate,Does not hold Securities or Deposit
36,14,4,0.2,3,100,0,0,0,1,1,Advanced Degree,Does not hold Securities or Deposit
43,60,2,2.2,3,0,0,0,0,0,1,Advanced Degree,Does not hold Securities or Deposit
28,94,3,0.8,1,236,0,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
64,83,3,1.8,2,0,0,0,0,1,0,Graduate,Does not hold Securities or Deposit
60,130,3,6.3,3,437,1,0,1,1,1,Advanced Degree, Holds only Deposit
62,61,4,1.7,1,0,0,0,0,0,0,Undergraduate,Does not hold Securities or Deposit
27,92,2,3.1,1,178,0,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
42,20,2,0.8,3,117,0,0,0,1,1,Advanced Degree,Does not hold Securities or Deposit
45,194,2,8.8,1,428,0,0,0,0,0,Undergraduate,Does not hold Securities or Deposit
36,74,1,2.5,1,0,0,0,0,0,1,Undergraduate,Does not hold Securities or Deposit
48,84,2,0.4,3,145,0,0,0,0,0,Advanced Degree,Does not hold Securities or Deposit
65,98,3,1.8,2,333,0,0,0,0,0,Graduate,Does not hold Securities or Deposit
39,52,3,2.333333333,1,0,0,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
51,55,1,1.3,2,236,0,0,0,0,1,Graduate,Does not hold Securities or Deposit
30,64,4,3.4,1,117,0,0,0,0,0,Undergraduate,Does not hold Securities or Deposit
65,128,1,2.5,1,162,0,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
38,113,4,1.7,2,0,1,0,0,0,1,Graduate,Does not hold Securities or Deposit
29,50,3,1.1,2,0,0,0,0,0,1,Graduate,Does not hold Securities or Deposit
42,54,4,2.2,2,0,0,0,0,0,0,Graduate,Does not hold Securities or Deposit
63,129,1,0.9,1,366,0,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
46,82,4,0.4,1,0,0,0,0,0,0,Undergraduate,Does not hold Securities or Deposit
62,100,4,1.7,2,0,0,0,0,1,0,Graduate,Does not hold Securities or Deposit
58,44,4,2.2,1,0,0,1,0,0,0,Undergraduate, Holds only Securites 
56,164,4,0.5,2,234,1,0,1,1,1,Graduate, Holds only Deposit
56,81,2,3.7,1,121,0,0,0,1,1,Undergraduate,Does not hold Securities or Deposit
34,71,1,0.1,1,257,0,0,0,1,1,Undergraduate,Does not hold Securities or Deposit
42,28,1,0.5,3,90,0,0,0,0,0,Advanced Degree,Does not hold Securities or Deposit
30,80,3,1.5,1,219,0,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
61,90,4,1.9,2,0,0,0,0,1,0,Graduate,Does not hold Securities or Deposit
38,74,1,3.6,2,0,0,0,0,1,1,Graduate,Does not hold Securities or Deposit
50,14,2,0.7,3,0,0,1,0,1,0,Advanced Degree, Holds only Securites 
61,23,2,0.5,2,103,0,0,0,1,0,Graduate,Does not hold Securities or Deposit
41,153,1,1.7,1,337,0,0,0,0,1,Undergraduate,Does not hold Securities or Deposit
42,38,3,0.9,3,0,0,0,0,0,0,Advanced Degree,Does not hold Securities or Deposit
